Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Pakistan,PAK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,44.101,44.956,45.85,46.761,47.831,48.495,49.797,50.763,51.624,52.316,52.943,49.002,53.824,54.09,54.266,54.722,55.069,55.482,56.072,56.614,57.199,57.764,58.291,58.663,58.921,59.075,59.167,59.222,59.36,59.528,59.728,59.864,59.983,60.083,60.197,60.273,60.466,60.623,61.134,61.54,61.903,62.241,62.556,62.834,63.097,62.416,63.624,63.807,64.002,64.206,64.378,64.659,64.883,65.129,65.374,65.641,65.943,66.223,66.481,66.729,65.701,65.773,67.417,67.649,
Panama,PAN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.278,60.914,61.428,61.814,62.101,62.337,62.629,62.887,63.242,63.66,64.068,64.666,65.183,65.783,66.552,67.243,67.794,68.252,68.687,69.09,69.451,69.79,69.9,70.133,70.403,70.544,70.669,70.811,70.945,70.137,71.266,71.331,71.461,71.805,71.943,71.994,72.199,72.541,72.785,73.124,73.443,73.82,74.195,74.567,74.845,75.16,75.429,75.675,75.937,76.228,76.417,76.659,76.877,77.129,77.365,77.583,77.772,77.901,78.266,78.514,76.33,77.004,79.324,79.594,
Peru,PER,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,50.597,51.192,51.532,52.597,53.302,53.871,54.4,54.893,55.384,55.816,47.728,56.493,56.989,57.333,57.769,58.205,58.57,58.895,59.261,59.624,59.982,60.325,60.559,60.764,61.066,61.71,62.154,62.544,62.995,63.405,63.979,64.248,65.031,65.732,66.544,67.22,67.85,68.324,68.724,69.302,69.821,70.315,70.815,71.278,71.447,71.988,72.337,72.746,72.743,72.631,72.886,73.327,73.979,74.591,75.26,75.732,75.951,75.958,76.018,76.275,73.832,71.596,76.834,77.74,
Philippines,PHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.175,59.469,59.755,60.018,60.13,60.41,60.623,60.804,60.917,60.981,60.827,61.065,60.911,60.741,60.816,60.904,60.869,61.431,61.531,61.727,61.884,61.942,62.175,62.349,62.426,62.735,62.875,63.299,63.711,64.105,64.382,64.622,65.353,65.661,66,66.311,66.691,66.994,67.212,67.503,67.789,67.829,67.886,68.049,68.301,68.423,68.172,68.549,68.643,68.631,68.883,69.096,69.237,69.283,69.311,69.45,69.49,69.966,69.761,69.68,70.097,66.675,69.472,69.833,
Palau,PLW,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,54.853,55.092,55.378,55.567,55.795,55.938,56.212,56.54,56.886,57.253,57.674,58.108,58.557,59.024,59.492,59.998,60.469,60.899,61.294,61.616,61.909,62.142,62.333,62.477,62.638,62.72,62.752,62.771,62.779,62.777,62.79,62.849,62.926,62.98,63.104,63.255,63.455,63.707,63.951,64.23,64.499,64.8,65.076,65.446,65.816,66.219,66.633,67.113,67.562,67.99,68.347,68.638,68.863,68.981,69.062,69.07,69.046,69.019,68.989,68.982,68.689,68.563,68.922,69.269,
Papua New Guinea,PNG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,45.805,46.425,46.706,47.674,48.295,48.927,49.566,50.247,50.884,51.523,52.144,52.593,53.25,53.853,54.441,54.984,55.53,56.05,56.523,56.967,57.391,57.76,58.075,58.294,58.583,58.804,59.017,59.232,59.381,59.598,59.778,59.94,60.26,60.466,60.726,60.929,61.071,61.27,60.435,61.505,61.609,61.647,61.643,61.741,61.795,61.868,62.018,62.211,62.511,62.772,63.056,63.382,63.639,63.927,64.198,64.473,64.7,64.923,65.114,65.331,65.075,64.358,65.274,66.134,
Poland,POL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.6804878,67.77804878,67.42682927,68.37560976,68.62926829,69.42926829,69.82682927,69.42439024,70.2195122,69.7195122,69.86829268,69.61219512,70.66585366,70.66341463,71.11707317,70.56097561,70.65609756,70.40243902,70.35121951,70.75121951,70.09756098,71.05121951,71.10243902,71,70.8,70.54878049,70.84878049,70.89756098,71.33170732,71.04390244,70.8902439,70.58780488,71.0902439,71.59512195,71.69512195,71.89268293,72.24634146,72.64634146,72.99756098,73.04390244,73.74878049,74.2,74.49756098,74.59756098,74.84634146,74.99512195,75.14390244,75.24390244,75.54390244,75.69512195,76.24634146,76.69512195,76.74634146,77,77.60243902,77.45121951,77.85121951,77.75365854,77.60243902,77.90487805,76.4,75.35121951,77.15609756,78.50731707,
Pre-demographic dividend,PRE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,39.88721497,40.15574124,40.71613226,41.06419109,41.37030789,41.69728289,42.07781016,42.20009337,42.78260887,43.12327692,43.71022449,44.10456786,44.34517247,45.0180749,45.44903864,45.84318872,46.46686209,46.95068476,47.21726783,47.536574,47.68608501,47.8424149,48.00513286,47.85025127,47.72096682,47.93182128,48.52604216,48.53371214,48.49367553,48.94352193,48.93444393,48.8506822,49.02614591,49.58035579,50.01685696,50.1315595,50.15568832,50.40420124,50.32914153,51.03872241,51.75154783,52.25215724,52.74239739,53.29390358,53.80001826,54.36598438,54.97192473,55.55076813,56.1357406,56.50933908,57.12199836,57.31185332,58.01534624,58.45036312,58.60865882,58.9362665,59.23635624,59.54023507,60.20747248,60.5568009,60.501207,60.27525051,61.383288,62.16362989,
Puerto Rico (US),PRI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.627,68.528,68.863,68.727,68.242,69.289,70.223,70.699,70.566,70.511,70.352,71.084,70.813,70.949,71.324,71.963,72.08,72.401,72.528,72.718,73.101,72.981,72.949,73.375,73.427,72.633,73.272,73.402,73.153,72.479,72.827,73.877,73.387,73.309,73.622,73.571,73.995,74.674,74.556,75.278,75.514,75.972,76.819,76.941,76.913,76.703,77.561,77.659,78.111,78.377,78.717,78.766,79.258,80.318,80.039,80.677,80.355,79.07,81.086,81.438,80.009,79.77,79.427,81.69,
"Korea, Dem. People's Rep.",PRK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,55.814,56.408,56.998,57.578,58.17,58.785,59.423,60.087,60.757,61.411,62.049,62.663,63.254,63.816,64.335,64.831,65.325,65.811,66.292,66.748,67.208,67.657,68.09,68.503,68.881,69.231,69.541,69.767,70.052,70.269,70.484,70.717,71.009,70.794,70.472,60.766,60.82,60.869,60.887,60.91,60.911,60.893,60.877,69.399,69.294,69.168,69.061,69.021,69.303,69.702,70.246,70.772,71.317,71.867,72.451,72.825,72.971,73.034,73.02,72.928,72.783,73.437,73.641,73.642,
Portugal,PRT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.00746341,62.6665122,64.18102439,64.78839024,64.98339024,65.96046341,65.48765854,66.33407317,66.67819512,66.27817073,67.07317073,66.77073171,68.32439024,67.52439024,68.0195122,68.3097561,68.86097561,70.01219512,70.31707317,71.16829268,71.21463415,71.61463415,72.41463415,72.26585366,72.51463415,72.81463415,73.26585366,73.66585366,73.71463415,74.26585366,73.96585366,74.01463415,74.31219512,74.51219512,74.91463415,75.31219512,75.26097561,75.41219512,75.71219512,75.96341463,76.31463415,76.81463415,77.06585366,77.2195122,77.67073171,78.07073171,78.4195122,78.32195122,78.52439024,78.72682927,79.02682927,80.47073171,80.37317073,80.72195122,81.12195122,81.12439024,81.12439024,81.42439024,81.32439024,81.67560976,81.32926829,81.37804878,81.63170732,82.2804878,
Paraguay,PRY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.197,60.517,60.816,61.101,61.368,61.606,61.832,62.025,62.208,62.385,62.554,62.726,62.89,63.059,63.231,63.435,63.654,63.86,64.078,64.298,64.553,64.811,65.076,65.293,65.609,65.893,66.172,66.454,66.71,66.922,67.341,67.676,67.961,68.234,68.504,68.778,69.05,69.284,69.507,69.774,70.026,70.281,70.539,70.795,71.054,71.317,71.584,71.817,72.047,72.282,72.551,72.787,73.105,73.292,73.415,73.454,73.487,73.45,73.627,73.668,72.72,68.108,72.319,73.844,
West Bank and Gaza,PSE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.803,68.222,68.478,68.759,69.328,69.583,69.982,70.328,70.564,70.789,70.298,69.75,70.88,70.967,71.094,72.004,71.831,72.064,72.204,72.306,73.302,73.557,73.722,74.14,72.781,74.577,74.917,75.216,75.38,75.811,74.998,73.89,76.662,65.17,
Pacific island small states,PSS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,54.93276902,55.47391943,56.06334004,56.63474308,56.81746325,57.88221526,58.28112027,58.58321601,59.07532404,59.27077845,59.72384534,60.09054104,60.33925415,60.21711816,60.76105841,60.95735587,61.7153836,62.14514283,62.6361501,62.55803441,62.7968232,62.91265489,63.04720543,63.53450238,63.81615244,64.27980246,64.27002128,64.61399255,65.11178467,65.42186957,65.40796957,65.71264662,65.81843077,65.98092056,66.21750387,66.39627642,66.55802958,66.68072081,66.87650666,66.99900176,66.89148328,67.01672433,66.75848246,66.95992975,67.10381696,67.23327941,67.35770491,67.36683795,67.5747311,67.4527929,67.90591719,68.02228102,67.66605323,68.00546256,68.03761321,68.1166096,68.28565086,68.5192875,68.58258879,68.64215783,68.35681088,67.48102092,69.1004349,69.2745949,
Post-demographic dividend,PST,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.83992005,69.2688282,69.27034947,69.44496699,69.88997462,69.96556812,70.14175417,70.58597071,70.39891766,70.5519227,70.84851347,71.13949749,71.35413227,71.50950307,71.86923286,72.15531023,72.41490616,72.80437258,72.94223745,73.27671015,73.31899384,73.65184677,73.9750727,74.07351906,74.35835223,74.49754047,74.76033902,75.03832194,75.13544025,75.36455328,75.47399173,75.60907591,75.71661503,75.72315208,76.03124067,76.07346298,76.43654912,76.77555522,76.96984523,77.0927352,77.35137565,77.63406986,77.77184259,77.887348,78.30706903,78.41088426,78.72914981,78.98051733,79.14562406,79.46840415,79.67854055,79.94438247,80.08871097,80.27344157,80.53904546,80.44009973,80.61124115,80.66505538,80.74428266,80.97009334,80.06591407,79.79558155,80.19785321,80.82283464,
French Polynesia,PYF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.445,59.85,60.201,60.514,60.797,61.069,61.353,61.645,61.931,62.214,62.495,62.782,63.082,63.401,63.778,64.249,64.761,65.31,65.891,66.612,67.405,68.157,68.922,69.702,70.559,71.203,71.967,72.448,73.088,73.494,73.908,74.295,74.746,75.191,75.65,76.243,76.813,77.38,77.842,78.574,79,79.316,79.544,79.71,79.829,79.951,80.1,80.328,80.587,80.867,81.141,81.434,81.695,81.935,82.151,82.339,82.555,82.774,82.985,83.195,82.459,79.571,83.859,84.07,
Qatar,QAT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,57.773,58.502,59.226,59.96,60.7,61.441,62.171,62.884,63.577,64.246,64.889,65.49,66.07,66.629,67.165,67.679,68.172,68.639,69.083,69.507,69.915,70.313,70.704,71.089,71.465,71.831,72.184,72.52,72.836,73.131,73.405,73.654,73.876,74.071,74.245,74.404,74.558,74.713,74.872,75.048,75.25,75.486,75.766,76.097,76.484,76.909,77.323,77.741,78.262,78.837,79.444,79.994,80.499,80.974,81.395,81.785,82.147,82.458,82.714,82.945,80.409,81.083,81.857,82.368,
Romania,ROU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.86053659,65.87714634,65.25565854,67.07170732,67.84512195,67.70726829,68.89765854,67.51595122,67.56036585,66.69207317,67.48241463,68.50414634,68.4702439,69.00560976,69.4997561,69.61390244,69.69878049,69.74195122,69.4804878,69.15317073,69.09097561,69.36829268,69.53170732,69.72634146,69.65878049,69.70682927,69.49634146,69.22682927,69.38804878,69.53073171,69.74121951,69.78439024,69.78439024,69.56341463,69.5097561,69.45609756,69.10487805,69.00487805,69.80731707,70.51219512,71.16341463,71.16097561,71.0097561,71.3097561,71.56097561,71.91219512,72.16341463,72.56585366,72.56585366,73.3097561,73.45853659,74.4097561,74.41219512,75.06341463,74.9097561,74.91219512,75.2097561,75.2097561,75.35853659,75.60731707,74.25365854,72.8097561,75.15365854,76.60731707,
Russian Federation,RUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.52612195,67.78273171,67.69885366,68.27458537,68.71473171,68.50639024,68.58570732,68.42690244,68.31529268,67.91226829,68.13365854,68.37658537,68.30853659,68.29463415,68.3202439,67.72390244,67.48756098,67.37634146,67.39097561,67.11439024,67.03390244,67.26390244,67.80609756,67.65268293,67.20268293,67.85682927,69.3897561,69.44,69.46439024,69.17170732,68.88609756,68.47439024,66.87317073,64.93585366,64.46707317,64.69073171,65.85414634,66.69878049,67.0297561,65.98219512,65.48365854,65.38341463,65.12878049,65.02756098,65.47097561,65.5297561,66.72756098,67.58682927,67.94926829,68.68463415,68.84121951,69.68390244,70.07219512,70.57878049,70.74365854,71.18341463,71.65121951,72.45146341,72.66219512,73.08390244,71.33878049,69.9002439,72.54560976,73.25463415,
Rwanda,RWA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,47.022,47.458,47.802,43.998,48.131,48.203,48.084,47.987,47.731,47.437,47.116,46.755,46.343,45.944,45.566,45.324,45.312,45.579,46.165,47.087,48.122,49.216,50.188,50.944,51.445,51.704,51.706,51.465,50.914,49.485,47.763,46.243,44.397,42.937,12.158,41.518,42.486,41.978,43.099,45.749,47.798,49.49,51.262,53.529,55.52,56.968,58.342,59.504,60.641,61.813,62.804,63.476,64.189,64.651,65.088,65.419,65.733,66.14,66.354,66.691,66.953,66.85,67.528,67.785,
South Asia,SAS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,45.5847588,45.87837202,46.25037604,46.53837409,46.90811185,45.83846679,46.30477541,46.62512881,48.16483301,48.49842038,48.13923936,46.68491572,49.45102702,49.8567012,50.35881604,50.91700298,51.43121448,51.93038396,52.49437792,53.06330659,53.61075461,54.15615192,54.6883182,55.20884623,55.70959359,56.16939222,56.6763009,57.12719883,57.55628213,57.9676676,58.40661538,58.54961934,59.23932309,59.63991723,60.07843598,60.48705444,60.9188483,61.36821341,61.82154192,62.29462754,62.80363052,63.26211064,63.7751981,64.24083033,64.59116107,65.13159664,65.56910202,65.98902297,66.43141164,66.84109705,67.35250684,67.81083948,68.26296153,68.68532883,69.12085635,69.51103341,69.91847071,70.29047234,70.6523574,70.99756231,70.3622207,67.82152998,72.01157313,72.32476488,
Saudi Arabia,SAU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,45.31,45.88,46.469,47.086,47.732,48.436,49.187,49.994,50.857,51.773,52.729,53.727,54.742,55.765,56.785,57.78,58.782,59.749,60.685,61.518,62.444,63.252,64.008,64.719,65.391,66.027,66.648,67.242,67.814,68.359,68.874,69.341,69.799,70.208,70.587,70.944,71.288,71.624,71.957,72.29,72.607,72.951,73.296,73.657,74.027,74.4,74.762,75.066,75.301,75.447,75.616,75.808,76.09,76.517,77.116,77.776,78.354,78.721,78.75,78.313,77.596,77.089,77.31,78.732,
Sudan,SDN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,49.566,49.964,50.419,50.816,50.879,51.031,51.253,51.495,51.762,52.04,52.294,52.541,52.803,52.988,53.156,53.31,53.342,53.522,53.29,53.374,54.072,54.369,54.375,49.562,49.807,50.014,54.558,54.747,54.984,54.883,55.497,55.553,55.952,56.102,57.022,57.447,57.638,58.058,58.308,58.607,58.946,59.264,59.308,58.319,56.773,57.226,60.4,61.442,61.261,62.676,62.979,63.181,63.427,63.443,63.99,64.375,64.677,65.146,65.501,65.803,65.124,64.46,65.695,66.331,
Senegal,SEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,39.668,39.715,39.738,39.745,39.755,39.761,39.848,39.992,40.15,40.398,40.789,41.243,41.77,42.429,43.104,43.938,44.809,45.714,46.596,47.478,48.294,49.083,49.863,50.811,51.694,52.586,53.718,54.632,55.546,56.209,56.674,57.037,57.287,57.348,57.479,57.336,57.129,57.107,57.076,57.315,57.615,58.158,58.912,59.474,60.308,60.98,61.801,62.653,63.201,63.751,64.221,64.799,65.229,65.638,66.001,66.451,66.724,67.059,67.379,67.668,67.496,66.868,67.788,68.683,
Singapore,SGP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.56219512,65.95970732,66.37263415,66.77953659,67.00241463,67.23285366,67.54782927,67.65239024,67.98078049,68.33397561,68.7247561,69.00021951,69.16356098,69.53046341,69.8945122,70.4055122,70.74704878,71.02612195,71.28356098,71.4617561,72.1902439,72.58780488,72.68780488,73.03658537,73.2902439,73.8902439,74.24634146,74.54878049,74.69756098,74.94634146,75.29512195,75.64634146,75.94634146,76.04634146,76.19756098,76.29512195,76.59512195,76.89756098,77.3,77.55121951,77.95121951,78.25121951,78.55121951,79.03902439,79.4902439,79.9902439,80.14146341,80.44146341,80.7902439,81.24146341,81.54146341,81.74390244,81.99512195,82.24634146,82.49512195,82.74390244,82.84634146,83.09512195,83.29756098,83.59512195,83.54390244,83.09268293,82.89512195,82.89512195,
Solomon Islands,SLB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,47.683,48.336,49.037,49.815,50.583,51.406,52.256,53.059,54.142,55.099,56.061,57.015,57.913,58.777,59.611,58.404,61.153,61.528,62.536,63.134,63.669,64.077,64.456,64.771,65.049,65.288,64.718,65.683,65.866,66.051,66.194,66.357,66.471,66.558,66.661,66.717,66.739,66.768,66.89,67.001,67.116,67.237,67.35,67.479,67.628,67.79,67.968,67.845,68.336,68.397,68.669,68.824,68.961,69.007,68.984,69.323,69.501,69.652,69.806,69.981,69.258,68.89,70.409,70.528,
Sierra Leone,SLE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,33.09,33.633,34.155,34.705,35.298,35.93,36.64,37.281,37.761,38.23,38.619,39.104,39.505,39.96,40.412,40.99,41.425,41.826,42.192,42.53,42.839,43.086,43.302,43.455,43.561,43.556,43.502,43.748,43.765,43.741,43.72,43.287,43.451,43.428,42.808,42.579,43.528,43.649,42.714,41.962,44.834,45.448,46.174,46.784,47.485,48.306,49.547,50.024,50.693,51.312,51.927,52.594,53.159,54.051,54.281,55.454,56.937,57.761,59.059,59.593,59.694,60.26,61.275,61.786,
El Salvador,SLV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,48.292,48.633,49.001,49.38,49.75,50.208,50.672,50.844,50.837,51.279,51.364,51.665,51.956,52.782,52.891,53.422,54.375,54.047,54.709,53.805,48.589,50.889,53.342,54.373,56.571,58.031,59.329,59.402,59.977,61.254,61.981,62.542,62.944,63.998,64.47,64.903,65.48,66.248,66.655,67.285,67.711,67.965,68.526,68.792,69.295,69.336,69.612,69.82,70.138,70.359,70.909,71.192,71.42,71.225,71.144,70.952,70.908,71.007,71.384,71.725,70.244,69.941,71.969,72.099,
San Marino,SMR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.197,73.375,73.531,73.586,73.658,73.723,73.839,73.946,74.062,74.171,74.269,74.404,74.592,74.787,75.052,75.251,75.431,75.643,75.889,76.122,76.371,76.584,76.808,77.011,77.162,77.27,77.377,77.453,77.544,77.647,77.783,77.944,78.133,78.373,78.67,79.031,79.332,79.677,79.918,80.2,80.504,80.803,81.061,81.33,81.592,81.926,82.258,82.605,82.894,83.224,83.464,83.713,83.943,84.175,84.394,84.596,84.775,84.933,85.095,85.257,82.65,83.539,85.708,85.706,
"Somalia, Fed. Rep.",SOM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,43.543,43.667,43.972,44.194,44.393,44.631,44.843,45.051,45.254,45.453,45.644,45.837,46.032,46.224,44.259,44.49,44.727,47.004,47.013,47.405,47.611,47.817,48.02,48.23,48.438,48.279,48.431,49.002,43.933,46.648,46.896,25.418,25.034,50.551,50.303,50.65,50.524,50.278,50.755,50.611,50.747,50.829,50.82,50.721,50.685,50.894,50.915,50.885,51.456,52.101,48.9,32.453,49.138,54.016,54.442,55.056,55.283,52.19,54.767,57.249,57.095,55.703,53.931,58.816,
Serbia,SRB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.58985366,66.18419512,66.92304878,67.23287805,67.879,68.60114634,69.30707317,69.97073171,69.95478049,69.90956098,69.62929268,69.61490244,69.87163415,70.3814878,71.00629268,71.49358537,71.74685366,71.66487805,71.34568293,71.08458537,70.99697561,71.04492683,70.97446341,71.0325122,71.09087805,71.36334146,71.56182927,71.7754878,71.97004878,72.2587561,72.15526829,71.87604878,71.56882927,71.79468293,72.20402439,72.61573171,72.79485366,72.82809756,72.19487805,69.92714634,71.58292683,72.23414634,72.28536585,72.43658537,72.68292683,72.83414634,73.38536585,73.63170732,73.88536585,73.98536585,74.33658537,74.53658537,74.83658537,75.18536585,75.33658537,75.28780488,75.68780488,75.53902439,75.8902439,75.93658537,74.47804878,72.7804878,75.23658537,76.22097561,
Sub-Saharan Africa (excluding high income),SSA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,41.61409595,41.88359506,42.41090449,42.67403175,43.01271281,43.2901279,43.62331258,43.70722827,44.23070509,44.53232711,45.04312232,45.38676597,45.609094,46.2162315,46.68724272,47.08787564,47.5876221,48.041193,48.3356423,48.72601415,49.094089,49.36900236,49.65182288,49.54925396,49.64726167,49.87270319,50.25934689,50.2740728,50.27687447,50.59684007,50.52808302,50.26447142,50.17081622,50.44252763,50.34932382,50.74160177,50.63718142,50.77401981,50.6481617,51.17060088,51.72651756,52.04611936,52.38513237,52.81959337,53.30081706,53.83850601,54.49711534,55.11505278,55.6778747,56.10204328,56.81227329,57.1199263,57.86372756,58.32811022,58.53969636,58.92445694,59.31994339,59.63671159,60.25826104,60.60659129,60.62222943,60.17747465,61.2833536,62.06547988,
South Sudan,SSD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,28.054,28.278,28.506,28.249,32.458,28.781,25.633,25.858,26.103,25.396,25.632,30.993,31.291,36.277,36.589,36.867,37.092,37.397,37.592,37.805,38.034,38.313,38.677,34.733,31.788,32.36,32.816,20.721,10.989,28.217,28.628,29.185,21.938,22.263,44.858,31.51,32.124,33.068,19.048,44.537,47.591,48.55,49.394,52.324,53.052,53.965,54.653,55.425,56.28,56.848,57.485,57.674,58.241,58.285,45.625,39.757,36.72,35.351,51.905,58.129,57.648,57.047,57.203,57.617,
Sub-Saharan Africa,SSF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,41.42988874,41.72872634,42.23758759,42.51680978,42.85108966,43.11647262,43.22288762,43.54393848,44.03202663,44.30868003,44.76947659,45.09007092,45.17965893,45.73617322,45.97325008,46.32555941,47.00364787,47.42720463,47.71200837,48.15514408,48.5430503,48.82009841,49.10420935,48.38275011,48.51191952,48.80734494,49.21391037,49.88833931,49.86793465,50.15101671,50.03625255,49.93230963,49.90101906,50.18223755,50.11989552,50.49489519,50.45143605,50.62381375,50.56604778,51.00716292,51.64524456,51.98718524,52.35739431,52.82737581,53.34646131,53.89326974,54.59012583,55.26332456,55.88731425,56.36796304,57.10706045,57.47344184,58.22811901,58.71796043,58.98557239,59.39872147,59.8121002,60.15840153,60.76672751,61.12932184,61.16752708,60.70343637,61.85717959,62.60291349,
Small states,SST,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,57.94284272,58.37086289,58.88609931,59.01392537,59.44252024,60.08235145,60.32505537,60.56921005,60.7982686,60.99098452,61.30769568,61.52374722,61.74852634,62.00121225,61.22980492,61.60816242,61.93576977,62.12599643,62.19864608,62.43968065,63.00230157,63.2085663,63.51285138,63.68947638,64.07857028,64.327377,64.55906317,64.90364744,65.097956,65.62761909,65.58557398,65.66290943,65.68629946,65.72668803,65.6344676,65.72245031,65.97902802,66.01878175,65.99793181,66.12450214,66.98810184,67.17513971,67.32053304,67.5137797,67.73446458,68.01842202,68.2773677,68.57611184,68.92081923,69.27067975,69.69331189,70.00143757,70.27259592,70.61569802,70.85361544,71.1242805,71.37598503,71.65561941,71.86407356,72.00096073,71.82555528,70.77568259,72.37946786,72.90071976,
Sao Tome and Principe,STP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,43.564,45.193,46.843,48.4,49.739,51.072,52.309,53.449,54.491,55.4,56.267,56.965,57.448,57.896,58.262,58.561,58.782,58.979,59.141,59.273,59.361,59.432,59.533,59.679,59.893,60.139,57.605,60.663,60.808,59.731,60.707,60.792,60.706,60.618,60.552,60.536,60.576,60.648,60.785,60.976,61.207,61.5,61.826,62.158,62.56,62.434,63.041,63.336,63.448,63.669,63.867,64.122,64.505,64.93,65.478,66.023,66.563,67.074,67.602,68.043,67.979,68.026,69.237,69.718,
Suriname,SUR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,56.595,57.29,58.023,58.496,58.908,59.137,59.232,59.172,59.292,59.394,59.494,59.59,59.685,59.793,59.914,60.035,60.155,60.277,60.401,60.527,60.654,60.795,60.934,61.072,61.211,61.358,61.159,61.314,61.477,61.982,62.088,62.151,62.246,62.382,62.542,62.779,63.079,63.385,63.706,64.035,64.409,64.82,65.274,65.778,66.362,66.997,67.643,68.307,68.873,69.323,69.626,69.82,69.957,70.11,70.33,70.567,70.979,71.247,71.468,71.773,72.321,68.943,73.254,73.631,
Slovak Republic,SVK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.26978049,70.72390244,70.27029268,70.63341463,71.01987805,70.23526829,70.37743902,70.92558537,70.4367561,69.79539024,69.71258537,69.86256098,70.29821951,70.02139024,70.17817073,70.30504878,70.46319512,70.42312195,70.42643902,70.74473171,70.40853659,70.62926829,70.68902439,70.47902439,70.75097561,70.73463415,71.02121951,71.08878049,71.20780488,71.02634146,70.93268293,70.88292683,71.79512195,72.44878049,72.3,72.25365854,72.65365854,72.70487805,72.55121951,72.90243902,73.05121951,73.40243902,73.60487805,73.60487805,73.95853659,73.90487805,74.20487805,74.20731707,74.70487805,74.9097561,75.11219512,75.95853659,76.1097561,76.41219512,76.81219512,76.56341463,77.16585366,77.16585366,77.26585366,77.66585366,76.86585366,74.61463415,76.96585366,78.01707317,
Slovenia,SVN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.97804878,68.97804878,68.97804878,68.62195122,68.66341463,68.36585366,69.01219512,69.36585366,68.91707317,68.36097561,68.6097561,68.83414634,69.05853659,69.40487805,70.16097561,70.35853659,70.30731707,70.55609756,70.70243902,70.85365854,71.10487805,71.20487805,71.05365854,70.54146341,70.90243902,71.35121951,71.80243902,72.00243902,72.44634146,72.70487805,73.20487805,73.35365854,73.30487805,73.25365854,73.40487805,73.95853659,74.45853659,74.70731707,74.80731707,75.0097561,75.41219512,75.75853659,76.00731707,76.85853659,77.20731707,77.61219512,78.08658537,78.56097561,78.76585366,78.97073171,79.42195122,79.97073171,80.12439024,80.32195122,81.07804878,80.77560976,81.17560976,81.02926829,81.37804878,81.52926829,80.53170732,80.67560976,81.28292683,81.97804878,
